"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""ФОИВ""";
"=""Категория поставщика""";"=""РОИВ""";
"=""Поставщик сервисов""";"=""""";
"=""Сервис""";"=""""";
"=""Выберите период формирования отчета с""";"=""06.04.2015""";
"=""по""";"=""08.04.2015""";
"=""Время генерации отчета""";"=""13.04.2015 14:39:16""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""РОИВ""";"=""Министерство экономического развития и инвестиций Республики Алтай""";"=""""";"=""SID0004038""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""8""";"=""8""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и инвестиций Республики Алтай""";"=""""";"=""SID0004038""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""158""";"=""158""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""168""";"=""168""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""164""";"=""164""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""1310""";"=""1310""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1538""";"=""1538""";"=""0""";
"=""РОИВ""";"=""Министерство экономического развития и торговли Республики Адыгея""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""1496""";"=""1496""";"=""0""";
"=""РОИВ""";"=""Министерство юстиции Мурманской области""";"=""""";"=""SID0004203""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""13""";"=""13""";"=""0""";
"=""РОИВ""";"=""Министерство юстиции Мурманской области""";"=""""";"=""SID0004204""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""4""";"=""4""";"=""0""";
"=""РОИВ""";"=""Муниципального автономного учреждения Семикаракорского района «Многофункциональный центр предоставления государственных и муниципальных услуг»""";"=""""";"=""SID0004567""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципального автономного учреждения Семикаракорского района «Многофункциональный центр предоставления государственных и муниципальных услуг»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр  предоставления государственных и муниципальных услуг» Багаевского района Ростовской области""";"=""""";"=""SID0004580""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""292""";"=""292""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр  предоставления государственных и муниципальных услуг» Багаевского района Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""292""";"=""292""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр по оказанию государственных и муниципальных услуг Орловского района»""";"=""""";"=""SID0004565""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр по оказанию государственных и муниципальных услуг Орловского района»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр по предоставлению государственных и муниципальных услуг города Магнитогорска»""";"=""Сервис предоставления сведений о результатах ветеринарного контроля после осмотра/досмотра""";"=""SID0003867""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр по предоставлению государственных и муниципальных услуг города Магнитогорска»""";"=""Сервис предоставления сведений о результатах ветеринарного контроля после осмотра/досмотра""";"=""SID0003867""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""4""";"=""4""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг Зимовниковского района» Ростовской области""";"=""""";"=""SID0004545""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг Зимовниковского района» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг Красносулинского района»""";"=""""";"=""SID0004548""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг Красносулинского района»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг города Новочеркасска»""";"=""""";"=""SID0004584""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""14""";"=""14""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг города Новочеркасска»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""14""";"=""14""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг» Пролетарского района Ростовской области""";"=""""";"=""SID0004579""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""108""";"=""108""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг» Пролетарского района Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""54""";"=""54""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг» Родионово-Несветайского района Ростовской области""";"=""""";"=""SID0004551""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр предоставления государственных и муниципальных услуг» Родионово-Несветайского района Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Аксайского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004577""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Аксайского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Веселовского района «Многофункциональный центр предоставления государственных и муниципальных услуг».""";"=""""";"=""SID0004576""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Веселовского района «Многофункциональный центр предоставления государственных и муниципальных услуг».""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Волгодонского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004586""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""67""";"=""67""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Волгодонского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""67""";"=""67""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Кашарского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004585""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""9""";"=""9""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Кашарского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""9""";"=""9""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Константиновского района «Многофункциональный центр предоставления государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004544""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Мартыновского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004547""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Мартыновского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Милютинского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004559""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""85""";"=""85""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Милютинского района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""85""";"=""85""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Песчанокопского района  «Многофункциональный центр предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""10""";"=""10""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Песчанокопского района  «Многофункциональный центр предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""16""";"=""16""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Песчанокопского района  «Многофункциональный центр предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004593""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""10""";"=""10""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Песчанокопского района  «Многофункциональный центр предоставлению государственных и муниципальных услуг»""";"=""""";"=""SID0004593""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""16""";"=""16""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Усть-Донецкого района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004552""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""12""";"=""12""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Усть-Донецкого района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""12""";"=""12""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Цимлянского района«Многофункциональный центр по предоставлению государственных и муниципальных услуг »""";"=""""";"=""SID0004571""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""3""";"=""3""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Цимлянского района«Многофункциональный центр по предоставлению государственных и муниципальных услуг »""";"=""""";"=""SID0004571""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Цимлянского района«Многофункциональный центр по предоставлению государственных и муниципальных услуг »""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""3""";"=""3""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Цимлянского района«Многофункциональный центр по предоставлению государственных и муниципальных услуг »""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Чертковского района «Многофункциональный центр предоставления государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004550""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""445""";"=""445""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Чертковского района «Многофункциональный центр предоставления государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""445""";"=""445""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Шолоховского района «Многофункциональный центр предоставления государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004572""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Муниципальное автономное учреждение Шолоховского района «Многофункциональный центр предоставления государственных и муниципальных услуг» Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение «Многоункциональный центр города Батайск»""";"=""""";"=""SID0004568""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение «Многоункциональный центр города Батайск»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение «Многофункциональный центр по оказанию государственных и муниципальных услуг в г. Каменск-Шахтинский»""";"=""""";"=""SID0004546""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""29""";"=""29""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение «Многофункциональный центр по оказанию государственных и муниципальных услуг в г. Каменск-Шахтинский»""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""29""";"=""29""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг муниципального образования Советский район  Ростовской области""";"=""""";"=""SID0004560""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"=""Муниципальное бюджетное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг муниципального образования Советский район  Ростовской области""";"=""""";"=""SID0004590""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"=""Мэрия города Череповца""";"=""Сервис предоставления подтверждений о целевом назначении ввозимых материалов""";"=""SID0003967""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"=""Мэрия города Череповца""";"Прием заявления на получение лицензии на деятельность в области использования возбудителей инфекционных заболеваний человека  животных (за исключением случая, если указанная деятельность  осуществляется в медицинских целях) и генно-иненерно-модифицированных  организмов III и IV степеней потенциальной опасности, осуществляемой  в замкнутых системах через ЕПГМУ";"=""SID0003968""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Мэрия городского округа Тольятти""";"=""""";"=""SID0004513""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""427630227582249909378869""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Мэрия городского округа Тольятти""";"=""""";"=""SID0004513""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""427630227582249909378869""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""ОБУ Информационно-технический центр""";"=""""";"=""SID0005173""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005154""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""14""";"=""14""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005154""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""41""";"=""41""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005154""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""39""";"=""39""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005164""";"=""ФОИВ""";"=""Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор)""";"=""77548019037956724533272""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""69""";"=""69""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005170""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""427630227582249909378869""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005170""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""427630227582249909378869""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""3""";"=""3""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005176""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005178""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""61""";"=""61""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005178""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""27""";"=""27""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005178""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""68""";"=""68""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005179""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""217""";"=""217""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005179""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""222""";"=""222""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005179""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-08 00:00:00.0""";"=""205""";"=""205""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005183""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-06 00:00:00.0""";"=""58""";"=""58""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005183""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-04-07 00:00:00.0""";"=""6""";"=""6""";"=""0""";
