"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""ФОИВ""";
"=""Категория поставщика""";"=""РОИВ""";
"=""Выберите период формирования отчета с""";"=""04.06.2015""";
"=""по""";"=""04.06.2015""";
"=""Время генерации отчета""";"=""20.07.2015 13:13:42""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"=""Сервис предоставления информации из уведомлений о переводе (отказе в переводе) жилого (нежилого) помещения в нежилое (жилое) помещение """;"=""SID0003850""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""66""";"=""66""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"=""""";"=""SID0003852""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""128""";"=""128""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"=""""";"=""SID0003853""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""52""";"=""52""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"Электронный сервис предоставления информации из реестра исполнительных документов по административным правонарушениям, реестра исполнительных документов по административному приостановлению деятельности, реестра исполнительных документов по дисквалификации субъектов деятельности";"=""SID0003855""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""144""";"=""144""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"=""Сервис выдачи заключений о возможности размещения и использования на сухопутной территории Российской Федерации иностранных технических средств наблюдения и контроля""";"=""SID0003856""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""86""";"=""86""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"=""Сведения о принадлежности имущества к государственной собственности субъекта Российской Федерации либо муниципальной собственности""";"=""SID0003863""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение МФЦ по предоставлению государственных (муниципальных) услуг Курганской области""";"Электронный сервис ""Прием заявлений в Росфинмониторинг с ЕПГУ""";"=""SID0003865""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Мурманской области Региональный центр оценки качества образования""";"=""""";"=""SID0004215""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""67""";"=""67""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Псковской области  Центр информационных систем Псковской области""";"=""""";"=""SID0004201""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""23""";"=""23""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Псковской области  Центр информационных систем Псковской области""";"=""""";"=""SID0004204""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""5""";"=""5""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""113""";"=""113""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""88""";"=""88""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""35""";"=""35""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Решение органа местного самоуправления о переводе жилого помещения в нежилое, нежилого в жилое""";"=""SID0001007""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""41""";"=""41""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Документ, подтверждающий установленное разрешенное использование земельного участка""";"=""SID0001009""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""264""";"=""264""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""339""";"=""339""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""301""";"=""301""";"=""0""";
"=""РОИВ""";"Государственное бюджетное учреждение Сахалинской области ""Сахалинский областной центр информатизации""";"Сведения о неполучении ежемесячного пособия по уходу за ребенком в органах социальной защиты населения  по месту жительства отца, матери ребенка (для одного из родителей в соответствующих случаях), а также для лиц, фактически осуществляющих уход за ребенком вместо матери (отца, обоих родителей) ребенка, в случае, если отец (мать, оба родителя) ребенка не работает (не служит) либо обучается по очной форме обучения в образовательных учреждениях начального профессионального, среднего профессионального и высшего профессионального образования и учреждениях послевузовского профессионального образования";"=""SID0001019""";"=""ФОИВ""";"=""Фонд социального страхования РФ (ФСС)""";"=""2406836421125588969593853234949652492""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""15""";"=""15""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0004966""";"=""ФОИВ""";"=""Департамент здравоохранения Ханты-Мансийского автономного округа-Югры""";"=""448559157330698907419008""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0004966""";"=""ФОИВ""";"=""Департамент здравоохранения Ханты-Мансийского автономного округа-Югры""";"=""448559157330698907419008""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005148""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""355""";"=""355""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005151""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""350""";"=""350""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005152""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""97""";"=""97""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005154""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""927""";"=""927""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005156""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1070""";"=""1070""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005160""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005161""";"=""ФОИВ""";"=""Федеральное дорожное агентство Министерства транспорта Российской Федерации""";"=""2408508426552071581318189830929514498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""6147""";"=""6147""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005162""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""29""";"=""29""";"=""0""";
"=""РОИВ""";"=""Государственное бюджетное учреждение Ярославской области Электронный регион""";"=""""";"=""SID0005163""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""64""";"=""64""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""373""";"=""373""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""174""";"=""174""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""438""";"=""438""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""210""";"=""210""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Документ, подтверждающий установленное разрешенное использование земельного участка""";"=""SID0001009""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""106""";"=""106""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""32""";"=""32""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"Заключение органа местного самоуправления поселения или городского округа, подтверждающего, что создаваемый или созданный объект недвижимого имущества расположен в пределах границ земельного участка, предназначенного для ведения личного подсобного хозяйства";"=""SID0001011""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""388""";"=""388""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""18""";"=""18""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""89""";"=""89""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"Прием заявления на получение лицензии на деятельность в области использования возбудителей инфекционных заболеваний человека  животных (за исключением случая, если указанная деятельность  осуществляется в медицинских целях) и генно-иненерно-модифицированных  организмов III и IV степеней потенциальной опасности, осуществляемой  в замкнутых системах через ЕПГМУ";"=""SID0003966""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""12""";"=""12""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004223""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""438""";"=""438""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004420""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""388""";"=""388""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004424""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""106""";"=""106""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004428""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""174""";"=""174""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004433""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""210""";"=""210""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004451""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""89""";"=""89""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004452""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""373""";"=""373""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004472""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""18""";"=""18""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ставропольского края Краевой центр информационных технологий""";"=""""";"=""SID0004473""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""32""";"=""32""";"=""0""";
"=""РОИВ""";"Государственное казенное учреждение Тюменской области ""Центр информационных технологий Тюменской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""15""";"=""15""";"=""0""";
"=""РОИВ""";"Государственное казенное учреждение Тюменской области ""Центр информационных технологий Тюменской области""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Пенсионный фонд Российской Федерации (ПФР)""";"=""2406928472091850369822660099873308764""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"Государственное казенное учреждение Тюменской области ""Центр информационных технологий Тюменской области""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""58""";"=""58""";"=""0""";
"=""РОИВ""";"Государственное казенное учреждение Тюменской области ""Центр информационных технологий Тюменской области""";"=""Заключение о привлечении и об использовании иностранных работников""";"=""SID0001022""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""РОИВ""";"Государственное казенное учреждение Тюменской области ""Центр информационных технологий Тюменской области""";"=""Заявка на согласование маршрута транспортного средства осуществляющего перевозки крупногабаритных и(или) тяжеловесных грузов""";"=""SID0001024""";"=""ФОИВ""";"=""Федеральное дорожное агентство Министерства транспорта Российской Федерации""";"=""2408508426552071581318189830929514498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""49803""";"=""49803""";"=""0""";
"=""РОИВ""";"=""Государственное казенное учреждение Ямало-Ненецкого автономного округа Региональный центр оценки качества""";"Электронный сервис предоставления информации из реестра исполнительных документов по административным правонарушениям, реестра исполнительных документов по административному приостановлению деятельности, реестра исполнительных документов по дисквалификации субъектов деятельности";"=""SID0003855""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""9""";"=""9""";"=""0""";
"=""РОИВ""";"=""Государственное областное бюджетное учреждение Многофункциональный центр Мурманской области""";"=""""";"=""SID0004211""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004403""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004404""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004404""";"=""ФОИВ""";"=""Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор)""";"=""77548019037956724533272""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""4""";"=""4""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004405""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004410""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""8""";"=""8""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004500""";"=""ФОИВ""";"=""Федеральное дорожное агентство Министерства транспорта Российской Федерации""";"=""2408508426552071581318189830929514498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""17""";"=""17""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004501""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004502""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Государственное унитарное предприятие «Центр информационных технологий Республики Татарстан»""";"=""""";"=""SID0004507""";"=""ФОИВ""";"=""Министерство связи и массовых коммуникаций (Минкомсвязь)""";"=""427630227582249909378869""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""148""";"=""148""";"=""0""";
"=""РОИВ""";"Государственное учреждение ""Новгородский информационно-аналитический центр""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""159""";"=""159""";"=""0""";
"=""РОИВ""";"Государственное учреждение ""Новгородский информационно-аналитический центр""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""62""";"=""62""";"=""0""";
"=""РОИВ""";"Государственное учреждение ""Новгородский информационно-аналитический центр""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""110""";"=""110""";"=""0""";
"=""РОИВ""";"Государственное учреждение ""Новгородский информационно-аналитический центр""";"=""Документ, подтверждающий установленное разрешенное использование земельного участка""";"=""SID0001009""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""30""";"=""30""";"=""0""";
"=""РОИВ""";"Государственное учреждение ""Новгородский информационно-аналитический центр""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""45""";"=""45""";"=""0""";
