"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";
"=""Сервис""";"=""""";
"=""Выберите период формирования отчета с""";"=""05.01.2015""";
"=""по""";"=""11.01.2015""";
"=""Время генерации отчета""";"=""12.01.2015 13:41:53""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""232""";"=""0""";"=""232""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0000135""";"=""РОИВ""";"=""Департамент имущественных и земельных отношений""";"=""2409099382639838105548222054481854729""";"=""Костромская область""";"=""2015-01-11 00:00:00.0""";"=""5916""";"=""0""";"=""5916""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-05 00:00:00.0""";"=""711""";"=""0""";"=""711""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-06 00:00:00.0""";"=""32""";"=""0""";"=""32""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-07 00:00:00.0""";"=""718""";"=""0""";"=""718""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-08 00:00:00.0""";"=""31""";"=""0""";"=""31""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-09 00:00:00.0""";"=""712""";"=""0""";"=""712""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0003379""";"=""РОИВ""";"=""Департамент социального развития Ханты-Мансийского автономного округа - Югры""";"=""195207852841709128912695""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-10 00:00:00.0""";"=""31""";"=""0""";"=""31""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис передачи сведений о размере получаемой пенсии и других выплат, учитываемых при расчете совокупного дохода семьи (одиноко проживающего гражданина)  """;"=""SID0003534""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-05 00:00:00.0""";"=""8""";"=""0""";"=""8""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис передачи сведений о размере получаемой пенсии и других выплат, учитываемых при расчете совокупного дохода семьи (одиноко проживающего гражданина)  """;"=""SID0003534""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-07 00:00:00.0""";"=""8""";"=""0""";"=""8""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис передачи сведений о размере получаемой пенсии и других выплат, учитываемых при расчете совокупного дохода семьи (одиноко проживающего гражданина)  """;"=""SID0003534""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-09 00:00:00.0""";"=""8""";"=""0""";"=""8""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-06 00:00:00.0""";"=""193""";"=""0""";"=""193""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-08 00:00:00.0""";"=""189""";"=""0""";"=""189""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-10 00:00:00.0""";"=""266""";"=""0""";"=""266""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Канашского района Чувашской Республики""";"=""414864528992284251783386""";"=""Чувашская Республика-Чувашия""";"=""2015-01-07 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Кузнецкого района города Новокузнецка Кемеровской области""";"=""339771861493650124964261""";"=""Кемеровская область""";"=""2015-01-05 00:00:00.0""";"=""713""";"=""0""";"=""713""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Кузнецкого района города Новокузнецка Кемеровской области""";"=""339771861493650124964261""";"=""Кемеровская область""";"=""2015-01-07 00:00:00.0""";"=""720""";"=""0""";"=""720""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Кузнецкого района города Новокузнецка Кемеровской области""";"=""339771861493650124964261""";"=""Кемеровская область""";"=""2015-01-09 00:00:00.0""";"=""277""";"=""0""";"=""277""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Кузнецкого района города Новокузнецка Кемеровской области""";"=""339771861493650124964261""";"=""Кемеровская область""";"=""2015-01-10 00:00:00.0""";"=""55""";"=""0""";"=""55""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Надеждинского муниципального района""";"=""268467516448448087851181""";"=""Приморский край""";"=""2015-01-05 00:00:00.0""";"=""56""";"=""0""";"=""56""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Новоильинского района города Новокузнецка""";"=""246278681341810536613537""";"=""Кемеровская область""";"=""2015-01-05 00:00:00.0""";"=""60""";"=""0""";"=""60""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Новоильинского района города Новокузнецка""";"=""246278681341810536613537""";"=""Кемеровская область""";"=""2015-01-06 00:00:00.0""";"=""10""";"=""0""";"=""10""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Новоильинского района города Новокузнецка""";"=""246278681341810536613537""";"=""Кемеровская область""";"=""2015-01-07 00:00:00.0""";"=""86""";"=""0""";"=""86""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Новоильинского района города Новокузнецка""";"=""246278681341810536613537""";"=""Кемеровская область""";"=""2015-01-09 00:00:00.0""";"=""29""";"=""0""";"=""29""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-05 00:00:00.0""";"=""580""";"=""0""";"=""580""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-06 00:00:00.0""";"=""23""";"=""0""";"=""23""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-07 00:00:00.0""";"=""660""";"=""0""";"=""660""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-08 00:00:00.0""";"=""10""";"=""0""";"=""10""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-09 00:00:00.0""";"=""245""";"=""0""";"=""245""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Орджоникидзевского района города Новокузнецка Кемеровской области""";"=""206233980343548953756370""";"=""Кемеровская область""";"=""2015-01-10 00:00:00.0""";"=""14""";"=""0""";"=""14""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Томской области""";"=""164187364571680836951484""";"=""Томская область""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация Уссурийского городского округа Приморского края""";"=""389761918688454246400187""";"=""Приморский край""";"=""2015-01-05 00:00:00.0""";"=""92""";"=""0""";"=""92""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-05 00:00:00.0""";"=""1367""";"=""0""";"=""1367""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-06 00:00:00.0""";"=""64""";"=""0""";"=""64""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-07 00:00:00.0""";"=""3222""";"=""0""";"=""3222""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-08 00:00:00.0""";"=""129""";"=""0""";"=""129""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-09 00:00:00.0""";"=""10523""";"=""0""";"=""10523""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Администрация муниципального района г.Нерехта и Нерехтский район Костромской области""";"=""2404062250250885051605730631298908425""";"=""Костромская область""";"=""2015-01-10 00:00:00.0""";"=""498""";"=""0""";"=""498""";
