"=""Разбор конфликтных ситуаций""";

"=""Выберите потребителя""";"=""Министерство внутренних дел Российской Федерации (МВД)""";
"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC099F4C-54C1-5EDD-84A8-41E36D8AB106 содержит сообщения:""";
"Электронное сообщение AC099F4C-54C1-5EDD-84A8-41E36D8AB106 в статусе PING было отправлено 01.01.2013 01:01:32 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919903.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение DF50E487-EA28-3686-6AE5-055C5289312D в статусе PROCESS было отправлено 01.01.2013 01:01:33 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/919903.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AC1A3FA9-9B79-B197-69D6-B1B3CA8C266A содержит сообщения:""";
"Электронное сообщение AC1A3FA9-9B79-B197-69D6-B1B3CA8C266A в статусе PING было отправлено 01.01.2013 01:33:55 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/880516.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 3B592FB0-37E0-CEEE-A9BD-76943BCA4D2D в статусе PROCESS было отправлено 01.01.2013 01:33:56 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/880516.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ACCF906C-C43D-C627-1259-26C33C1DBC5F содержит сообщения:""";
"Электронное сообщение ACCF906C-C43D-C627-1259-26C33C1DBC5F в статусе PING было отправлено 01.01.2013 01:37:39 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/882928.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 5596FE63-ECE8-6705-11D2-4A9B44BE4772 в статусе PROCESS было отправлено 01.01.2013 01:37:40 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/882928.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AB04CC2D-FDD7-B6A9-64F4-067429BEDAB5 содержит сообщения:""";
"Электронное сообщение AB04CC2D-FDD7-B6A9-64F4-067429BEDAB5 в статусе PING было отправлено 01.01.2013 01:40:17 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884357.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 77B1993A-1D72-1D90-9057-CF02C6A2DE7D в статусе PROCESS было отправлено 01.01.2013 01:40:18 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884357.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AA9A7525-37BD-5217-0112-6D29189D1A2F содержит сообщения:""";
