"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";
"=""Сервис""";"=""(SID0003564) Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";
"=""Выберите период формирования отчета с""";"=""19.01.2015""";
"=""по""";"=""25.01.2015""";
"=""Время генерации отчета""";"=""26.01.2015 16:39:42""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Брянской области""";"=""458179895754950440910969""";"=""Брянская область""";"=""2015-01-20 00:00:00.0""";"=""1645""";"=""721""";"=""924""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Брянской области""";"=""458179895754950440910969""";"=""Брянская область""";"=""2015-01-23 00:00:00.0""";"=""882""";"=""287""";"=""595""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Брянской области""";"=""458179895754950440910969""";"=""Брянская область""";"=""2015-01-24 00:00:00.0""";"=""882""";"=""434""";"=""448""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Ханты-Мансийского автономного округа - Югры""";"=""265624672100970378825746""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-20 00:00:00.0""";"=""21""";"=""7""";"=""14""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Ханты-Мансийского автономного округа - Югры""";"=""265624672100970378825746""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-21 00:00:00.0""";"=""42""";"=""21""";"=""21""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамент экономического развития Ханты-Мансийского автономного округа - Югры""";"=""265624672100970378825746""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-22 00:00:00.0""";"=""140""";"=""28""";"=""112""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамента лесного комплекса Вологодской области""";"=""2404918793079120729276896400858743368""";"=""Вологодская область""";"=""2015-01-19 00:00:00.0""";"=""1246""";"=""560""";"=""686""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамента лесного комплекса Вологодской области""";"=""2404918793079120729276896400858743368""";"=""Вологодская область""";"=""2015-01-20 00:00:00.0""";"=""889""";"=""315""";"=""574""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамента лесного комплекса Вологодской области""";"=""2404918793079120729276896400858743368""";"=""Вологодская область""";"=""2015-01-21 00:00:00.0""";"=""1806""";"=""644""";"=""1162""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамента лесного комплекса Вологодской области""";"=""2404918793079120729276896400858743368""";"=""Вологодская область""";"=""2015-01-22 00:00:00.0""";"=""1764""";"=""679""";"=""1085""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Департамента лесного комплекса Вологодской области""";"=""2404918793079120729276896400858743368""";"=""Вологодская область""";"=""2015-01-23 00:00:00.0""";"=""875""";"=""364""";"=""511""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Инспекция регионального строительного надзора и контроля в области долевого строительства Приморского края""";"=""129175012818636515575530""";"=""Приморский край""";"=""2015-01-22 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-19 00:00:00.0""";"=""21301""";"=""9611""";"=""11690""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-20 00:00:00.0""";"=""23625""";"=""10045""";"=""13580""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-21 00:00:00.0""";"=""26698""";"=""11711""";"=""14987""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-22 00:00:00.0""";"=""30030""";"=""13272""";"=""16758""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-23 00:00:00.0""";"=""29008""";"=""13139""";"=""15869""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-24 00:00:00.0""";"=""25445""";"=""11914""";"=""13531""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Информационно-аналитическое управление правительства Еврейской автономной области""";"=""173896068992699736264577""";"=""Еврейская автономная область""";"=""2015-01-25 00:00:00.0""";"=""25291""";"=""12677""";"=""12614""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ АДМИНИСТРАЦИИ НИЖНЕТУРИНСКОГО ГОРОДСКОГО ОКРУГА""";"=""388093162763832025702668""";"=""Свердловская область""";"=""2015-01-19 00:00:00.0""";"=""217""";"=""84""";"=""133""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ АДМИНИСТРАЦИИ НИЖНЕТУРИНСКОГО ГОРОДСКОГО ОКРУГА""";"=""388093162763832025702668""";"=""Свердловская область""";"=""2015-01-21 00:00:00.0""";"=""42""";"=""14""";"=""28""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ АДМИНИСТРАЦИИ НИЖНЕТУРИНСКОГО ГОРОДСКОГО ОКРУГА""";"=""388093162763832025702668""";"=""Свердловская область""";"=""2015-01-21 00:00:00.0""";"=""140""";"=""84""";"=""56""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ АДМИНИСТРАЦИИ НИЖНЕТУРИНСКОГО ГОРОДСКОГО ОКРУГА""";"=""388093162763832025702668""";"=""Свердловская область""";"=""2015-01-22 00:00:00.0""";"=""70""";"=""35""";"=""35""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ Администрации Белоярского городского округа""";"=""2404471958213728982310738083369517068""";"=""Свердловская область""";"=""2015-01-19 00:00:00.0""";"=""833""";"=""392""";"=""441""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ Администрации Белоярского городского округа""";"=""2404471958213728982310738083369517068""";"=""Свердловская область""";"=""2015-01-20 00:00:00.0""";"=""665""";"=""245""";"=""420""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ Администрации Белоярского городского округа""";"=""2404471958213728982310738083369517068""";"=""Свердловская область""";"=""2015-01-23 00:00:00.0""";"=""14""";"=""0""";"=""14""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ и ЗР АБМР Костромской области""";"=""2404045106432073667966525625143984393""";"=""Костромская область""";"=""2015-01-20 00:00:00.0""";"=""1169""";"=""539""";"=""630""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ и ЗР АБМР Костромской области""";"=""2404045106432073667966525625143984393""";"=""Костромская область""";"=""2015-01-21 00:00:00.0""";"=""315""";"=""126""";"=""189""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ и ЗР АБМР Костромской области""";"=""2404045106432073667966525625143984393""";"=""Костромская область""";"=""2015-01-22 00:00:00.0""";"=""105""";"=""56""";"=""49""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""КУМИ и ЗР АБМР Костромской области""";"=""2404045106432073667966525625143984393""";"=""Костромская область""";"=""2015-01-23 00:00:00.0""";"=""140""";"=""42""";"=""98""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Казенное Учреждение Чувашской Республики «Центр  предоставления мер социальной поддержки» Министерства здравоохранения и социального развития Чувашской  Республики""";"=""173093282092926917150362""";"=""Чувашская Республика-Чувашия""";"=""2015-01-22 00:00:00.0""";"=""14""";"=""7""";"=""7""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-19 00:00:00.0""";"=""252""";"=""133""";"=""119""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-20 00:00:00.0""";"=""609""";"=""203""";"=""406""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-21 00:00:00.0""";"=""567""";"=""266""";"=""301""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-22 00:00:00.0""";"=""441""";"=""161""";"=""280""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-23 00:00:00.0""";"=""266""";"=""105""";"=""161""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-24 00:00:00.0""";"=""84""";"=""35""";"=""49""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Кировское областное государственное автономное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг""";"=""2406607213248768078517927591149371406""";"=""Кировская область""";"=""2015-01-25 00:00:00.0""";"=""84""";"=""49""";"=""35""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет  по управлению имуществом Березовского городского округа""";"=""2409384651697998137169494262600237068""";"=""Свердловская область""";"=""2015-01-19 00:00:00.0""";"=""42""";"=""35""";"=""7""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет  по управлению имуществом Березовского городского округа""";"=""2409384651697998137169494262600237068""";"=""Свердловская область""";"=""2015-01-20 00:00:00.0""";"=""35""";"=""14""";"=""21""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет  по управлению имуществом Березовского городского округа""";"=""2409384651697998137169494262600237068""";"=""Свердловская область""";"=""2015-01-21 00:00:00.0""";"=""266""";"=""70""";"=""196""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет  по управлению имуществом Березовского городского округа""";"=""2409384651697998137169494262600237068""";"=""Свердловская область""";"=""2015-01-23 00:00:00.0""";"=""273""";"=""105""";"=""168""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет Имущественных отношений Азовского района Ростовской области""";"=""267950368947666358898948""";"=""Ростовская область""";"=""2015-01-19 00:00:00.0""";"=""133""";"=""63""";"=""70""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет Имущественных отношений Азовского района Ростовской области""";"=""267950368947666358898948""";"=""Ростовская область""";"=""2015-01-20 00:00:00.0""";"=""175""";"=""91""";"=""84""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет Имущественных отношений Азовского района Ростовской области""";"=""267950368947666358898948""";"=""Ростовская область""";"=""2015-01-23 00:00:00.0""";"=""105""";"=""28""";"=""77""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет архитектуры и градостроительства  Администрации Сургутского района Ханты-Мансийского автономного округа - Югры""";"=""511867764591150550226590""";"=""Ханты-Мансийский автономный округ - Югра""";"=""2015-01-22 00:00:00.0""";"=""35""";"=""14""";"=""21""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-19 00:00:00.0""";"=""21518""";"=""0""";"=""21518""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-20 00:00:00.0""";"=""10754""";"=""0""";"=""10754""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-21 00:00:00.0""";"=""10796""";"=""0""";"=""10796""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-22 00:00:00.0""";"=""10760""";"=""0""";"=""10760""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-23 00:00:00.0""";"=""16140""";"=""0""";"=""16140""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и земельных ресурсов администрации города Новокузнецка Кемеровской области""";"=""109421799544299710317132""";"=""Кемеровская область""";"=""2015-01-24 00:00:00.0""";"=""5380""";"=""0""";"=""5380""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и территориального развития администрации города Мурманска""";"=""372592869754402724909203""";"=""Мурманская область""";"=""2015-01-21 00:00:00.0""";"=""161""";"=""77""";"=""84""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и территориального развития администрации города Мурманска""";"=""372592869754402724909203""";"=""Мурманская область""";"=""2015-01-22 00:00:00.0""";"=""476""";"=""196""";"=""280""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет градостроительства и территориального развития администрации города Мурманска""";"=""372592869754402724909203""";"=""Мурманская область""";"=""2015-01-23 00:00:00.0""";"=""49""";"=""14""";"=""35""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет имущ.и зем. отношений администрации города Белгорода Белгородской области""";"=""476677536415423790059601""";"=""Белгородская область""";"=""2015-01-19 00:00:00.0""";"=""455""";"=""175""";"=""280""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Комитет имущ.и зем. отношений администрации города Белгорода Белгородской области""";"=""476677536415423790059601""";"=""Белгородская область""";"=""2015-01-19 00:00:00.0""";"=""707""";"=""329""";"=""378""";
